"","account_id","opening_date","statement_frequency","district_name","credit_cards","loan","loan_amount","loan_payment","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payment","max_balance","min_balance"
"246",285,"1995-05-08","monthly","Pelhrimov",0,"F","NA","NA","NA","NA","NA",45120,15,91,105299,600
"247",286,"1996-03-27","monthly","Novy Jicin",0,"F","NA","NA","NA","NA","NA",35096,15,68,74623,300
"248",287,"1993-10-27","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",6300,15,121,27025,600
"249",288,"1995-03-18","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",5315,15,87,37478,900
"250",289,"1994-03-17","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",26172,15,117,69171,300
"251",290,"1993-12-02","monthly","Breclav",1,"T","123696","2577","48","expired","FALSE",60000,15,160,144053,300
"252",291,"1997-06-08","monthly","Melnik",0,"F","NA","NA","NA","NA","NA",63200,15,67,168515,7419
"253",292,"1997-02-26","monthly","Semily",0,"F","NA","NA","NA","NA","NA",16300,9,43,29120,400
"254",293,"1997-05-04","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",16155,15,43,50469,600
"255",294,"1997-01-05","monthly","Melnik",1,"F","NA","NA","NA","NA","NA",22935,15,49,79589,700
"256",295,"1997-11-23","monthly","Zdar nad Sazavou",0,"F","NA","NA","NA","NA","NA",31446,15,27,64950,200
"257",296,"1996-02-14","monthly","Semily",0,"F","NA","NA","NA","NA","NA",11200,15,75,24955,300
"258",297,"1996-09-08","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",46581,4,99,65624,200
"259",298,"1997-12-02","monthly","Jablonec n. Nisou",0,"F","NA","NA","NA","NA","NA",39680,15,30,46829,1100
"260",299,"1993-04-05","monthly","Vsetin",0,"F","NA","NA","NA","NA","NA",64100,15,181,154088,600
"261",300,"1993-06-23","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",9000,15,130,76942,400
"262",301,"1995-09-10","monthly","Prostejov",1,"F","NA","NA","NA","NA","NA",2925,15,75,24988,300
"263",302,"1996-05-09","monthly","Melnik",1,"F","NA","NA","NA","NA","NA",6800,15,65,37845,6438
"264",303,"1996-07-25","monthly","Novy Jicin",0,"T","112752","3132","36","current","FALSE",35360,15,62,72230,900
"265",304,"1997-03-20","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",49764,15,43,95914,700
"266",305,"1996-10-18","monthly","Chomutov",1,"F","NA","NA","NA","NA","NA",4430,15,49,23264,200
"267",306,"1993-06-08","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",8600,15,150,34237,1000
"268",307,"1997-08-07","monthly","Plzen - mesto",0,"F","NA","NA","NA","NA","NA",33120,15,35,74048,700
"269",308,"1995-10-16","monthly","Trebic",0,"F","NA","NA","NA","NA","NA",13700,5,29,40581,400
"270",309,"1997-04-25","monthly","Ceske Budejovice",0,"T","91248","1901","48","current","FALSE",28726,15,42,59726,900
"271",311,"1997-08-08","monthly","Svitavy",1,"F","NA","NA","NA","NA","NA",28320,15,38,68833,800
"272",312,"1996-01-03","monthly","Usti nad Labem",0,"F","NA","NA","NA","NA","NA",17595,15,80,74047,500
"273",313,"1996-07-06","monthly","Opava",0,"F","NA","NA","NA","NA","NA",3442,13,61,27975,700
"274",315,"1997-12-08","monthly","Jicin",0,"F","NA","NA","NA","NA","NA",11700,200,7,24900,400
"275",316,"1997-05-08","monthly","Uherske Hradiste",0,"F","NA","NA","NA","NA","NA",42752,5,69,70011,600
"276",317,"1993-03-10","monthly","Sumperk",0,"F","NA","NA","NA","NA","NA",13350,2,141,43822,800
"277",318,"1994-09-16","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",25200,15,134,46629,200
"278",320,"1997-01-23","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",30888,15,86,59073,800
"279",321,"1993-11-11","monthly","Pardubice",1,"F","NA","NA","NA","NA","NA",9200,15,120,38693,1100
"280",322,"1993-02-20","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",24969,15,144,59676,1000
"281",323,"1997-02-23","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",9100,15,41,36131,200
"282",324,"1996-08-23","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",6200,15,53,40672,500
"283",325,"1996-10-06","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",12600,15,55,27579,300
"284",326,"1997-08-06","monthly","Trebic",0,"F","NA","NA","NA","NA","NA",6700,15,35,26543,5376
"285",327,"1993-06-02","monthly","Brno - mesto",1,"F","NA","NA","NA","NA","NA",29400,15,143,82657,700
"286",328,"1997-09-18","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",9300,15,29,28582,600
"287",329,"1996-10-19","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",35763,15,53,86907,1100
"288",330,"1996-11-24","monthly","Havlickuv Brod",1,"T","331584","6908","48","current","FALSE",33590,15,51,73943,400
"289",331,"1995-10-02","monthly","Znojmo",0,"F","NA","NA","NA","NA","NA",7700,15,79,32991,1100
"290",332,"1996-01-12","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",12600,15,91,41712,300
"291",333,"1996-12-23","monthly","Opava",0,"F","NA","NA","NA","NA","NA",2998,15,45,23460,700
"292",334,"1993-05-24","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",31360,15,138,102027,500
"293",335,"1996-01-20","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",5800,15,68,33757,1000
"294",336,"1995-10-16","monthly","Uherske Hradiste",0,"F","NA","NA","NA","NA","NA",27706,15,78,66275,500
"295",337,"1995-11-25","monthly","Pelhrimov",1,"F","NA","NA","NA","NA","NA",59600,15,82,136965,200
"296",338,"1995-11-18","monthly","Semily",0,"F","NA","NA","NA","NA","NA",7980,15,80,27654,700
"297",340,"1993-11-03","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",10000,15,125,47681,1000
"298",341,"1996-11-19","monthly","Plzen - sever",0,"F","NA","NA","NA","NA","NA",28800,15,52,48204,600
"299",342,"1996-10-13","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",7320,15,49,24092,1000
"300",343,"1994-04-26","monthly","Pisek",0,"F","NA","NA","NA","NA","NA",12100,14,132,32201,900
"301",344,"1993-12-01","monthly","Brno - mesto",0,"T","100980","1683","60","current","FALSE",23100,15,128,64600,600
"302",345,"1993-11-20","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",24646,15,132,84065,200
"303",346,"1993-01-11","monthly","Litomerice",0,"F","NA","NA","NA","NA","NA",40320,15,146,91954,800
"304",347,"1993-12-13","monthly","Znojmo",0,"T","187224","7801","24","expired","TRUE",51900,0,150,142312,-2763
"305",348,"1995-11-15","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",27429,15,76,79827,700
"306",349,"1997-06-08","monthly","Olomouc",0,"T","42816","3568","12","current","FALSE",10486,15,51,31617,1100
"307",350,"1996-10-13","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",10550,15,51,30368,500
"308",351,"1997-02-17","monthly","Svitavy",0,"F","NA","NA","NA","NA","NA",39533,4,77,62632,600
"309",352,"1994-07-04","monthly","Most",0,"F","NA","NA","NA","NA","NA",11250,12,109,31554,200
"310",353,"1995-08-30","monthly","Karlovy Vary",0,"F","NA","NA","NA","NA","NA",14550,15,77,73820,1000
"311",354,"1993-10-28","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",22100,11,137,89881,700
"312",356,"1996-03-12","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",27624,15,68,79901,1000
"313",357,"1996-03-10","monthly","Strakonice",1,"F","NA","NA","NA","NA","NA",3103,15,63,25731,1000
"314",358,"1993-12-09","monthly","Pribram",0,"F","NA","NA","NA","NA","NA",10700,10,131,30149,600
"315",359,"1994-12-11","monthly","Praha - zapad",0,"F","NA","NA","NA","NA","NA",11000,15,93,28564,400
"316",360,"1996-05-14","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",36306,15,63,82923,1100
"317",361,"1993-02-27","monthly","Trutnov",0,"F","NA","NA","NA","NA","NA",39700,10,142,84469,600
"318",362,"1993-04-04","monthly","Cesky Krumlov",0,"F","NA","NA","NA","NA","NA",16160,15,170,61574,900
"319",363,"1994-05-06","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",58700,15,141,162310,1000
"320",364,"1997-01-20","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",3570,3,43,27809,1100
"321",365,"1993-12-12","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",26490,5,128,60311,200
"322",366,"1996-10-23","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",32543,15,54,82335,200
"323",367,"1997-05-09","monthly","Cheb",1,"F","NA","NA","NA","NA","NA",20577,15,42,65825,400
"324",368,"1993-07-06","monthly","Vsetin",0,"F","NA","NA","NA","NA","NA",15900,15,145,40685,1100
"325",370,"1994-02-18","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",6210,2,113,26589,700
"326",371,"1996-08-02","monthly","Pribram",0,"F","NA","NA","NA","NA","NA",47575,5,77,72113,800
"327",372,"1995-09-10","monthly","Brno - venkov",0,"F","NA","NA","NA","NA","NA",34720,15,83,71875,400
"328",373,"1996-06-20","monthly","Bruntal",0,"F","NA","NA","NA","NA","NA",37760,15,75,70261,800
"329",374,"1993-01-09","monthly","Louny",0,"F","NA","NA","NA","NA","NA",63900,15,150,92472,400
"330",375,"1996-06-07","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",9300,15,63,32838,1100
"331",376,"1995-03-05","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",36776,15,93,78468,700
"332",377,"1994-08-19","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",75600,4,154,137194,-1109
"333",378,"1996-07-22","monthly","Frydek - Mistek",0,"T","230400","3840","60","current","FALSE",63900,2,103,145352,15100
"334",379,"1996-05-18","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",7100,15,74,25787,1100
"335",381,"1993-07-04","monthly","Frydek - Mistek",1,"F","NA","NA","NA","NA","NA",18560,15,141,51828,1000
"336",382,"1996-08-16","monthly","Ceske Budejovice",0,"F","NA","NA","NA","NA","NA",7680,14,53,29654,700
"337",383,"1997-05-15","monthly","Louny",0,"F","NA","NA","NA","NA","NA",3086,15,36,18876,600
"338",385,"1993-04-07","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",5850,12,139,31948,1000
"339",386,"1997-08-11","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",26636,15,36,82241,17757
"340",387,"1997-09-19","monthly","Olomouc",1,"F","NA","NA","NA","NA","NA",47926,15,29,120922,200
"341",388,"1995-02-11","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",20300,15,117,106060,400
"342",389,"1993-08-28","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",9371,8,149,37757,300
"343",390,"1996-02-16","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",80400,15,126,179943,400
"344",391,"1993-12-11","monthly","Liberec",1,"F","NA","NA","NA","NA","NA",37352,5,217,85897,1100
"345",392,"1996-07-14","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",42080,15,69,64633,300
"346",393,"1995-02-04","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",37149,15,96,83714,500
"347",395,"1993-03-12","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",33081,15,140,78517,400
"348",396,"1993-03-08","monthly","Tabor",0,"F","NA","NA","NA","NA","NA",34902,15,140,82778,1000
"349",397,"1993-10-26","monthly","Praha - zapad",0,"F","NA","NA","NA","NA","NA",57500,15,129,129548,400
"350",398,"1997-10-24","monthly","Jesenik",0,"F","NA","NA","NA","NA","NA",9100,15,26,27530,300
"351",399,"1996-08-27","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",64600,15,67,154254,800
"352",400,"1993-07-17","monthly","Plzen - sever",0,"F","NA","NA","NA","NA","NA",20666,15,135,78899,600
"353",401,"1993-01-18","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",60900,15,145,83581,300
"354",402,"1997-09-14","monthly","Frydek - Mistek",1,"F","NA","NA","NA","NA","NA",29992,15,32,67638,800
"355",403,"1993-07-29","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",13050,15,128,79050,600
"356",404,"1995-04-28","monthly","Usti nad Labem",1,"F","NA","NA","NA","NA","NA",48572,14,94,124186,300
"357",405,"1997-03-13","monthly","Brno - venkov",0,"F","NA","NA","NA","NA","NA",49985,0,52,117964,-1893
"358",406,"1996-09-03","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",6000,14,57,23617,700
"359",408,"1993-07-21","monthly","Usti nad Labem",0,"F","NA","NA","NA","NA","NA",20000,15,137,101097,400
"360",409,"1996-06-11","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",15322,15,67,48825,600
"361",410,"1996-10-15","monthly","Semily",0,"F","NA","NA","NA","NA","NA",7150,15,49,30371,200
"362",411,"1993-02-05","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",32640,15,147,87683,400
"363",412,"1996-01-21","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",48001,15,90,124911,700
"364",413,"1996-07-09","monthly","Pisek",0,"F","NA","NA","NA","NA","NA",16800,15,57,30344,200
"365",414,"1996-01-29","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",27102,6,73,65464,900
"366",415,"1993-03-03","monthly","Klatovy",1,"F","NA","NA","NA","NA","NA",19665,15,150,55739,400
"367",416,"1996-08-11","monthly","Kutna Hora",0,"F","NA","NA","NA","NA","NA",5600,15,53,29241,500
"368",417,"1996-01-27","monthly","Opava",1,"F","NA","NA","NA","NA","NA",61000,15,86,142889,-1428
"369",418,"1995-08-27","monthly","Liberec",1,"F","NA","NA","NA","NA","NA",31318,15,82,82569,700
"370",419,"1993-10-25","monthly","Rakovnik",1,"F","NA","NA","NA","NA","NA",16100,13,143,36791,800
"371",420,"1995-08-26","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",17366,15,90,83571,500
"372",421,"1997-11-27","monthly","Prerov",1,"F","NA","NA","NA","NA","NA",12536,11,28,35492,900
"373",423,"1993-03-28","monthly","Pribram",0,"F","NA","NA","NA","NA","NA",5430,15,135,24758,500
"374",424,"1997-02-17","monthly","Pribram",1,"F","NA","NA","NA","NA","NA",35180,15,46,85964,1000
"375",425,"1993-03-19","monthly","Nymburk",1,"F","NA","NA","NA","NA","NA",9600,15,170,55872,400
"376",426,"1993-11-29","monthly","Hl.m. Praha",0,"T","252060","4201","60","current","TRUE",49937,4,150,110028,-821
"377",427,"1994-07-24","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",34622,15,112,97758,700
"378",428,"1993-02-27","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",13100,11,139,60774,200
"379",429,"1995-09-03","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",27596,15,82,83196,700
"380",430,"1995-09-02","monthly","Brno - mesto",1,"F","NA","NA","NA","NA","NA",11500,4,62,64437,900
"381",431,"1996-11-05","monthly","Pisek",0,"F","NA","NA","NA","NA","NA",27356,15,54,66753,300
"382",432,"1993-06-16","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",25000,15,138,43330,500
"383",433,"1993-06-12","monthly","Strakonice",0,"F","NA","NA","NA","NA","NA",40525,15,99,66578,500
"384",434,"1996-12-24","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",16432,15,50,38917,400
"385",435,"1993-01-08","monthly","Louny",1,"F","NA","NA","NA","NA","NA",12150,15,139,34393,400
"386",436,"1996-08-07","monthly","Sokolov",1,"F","NA","NA","NA","NA","NA",11814,15,60,39908,500
"387",437,"1993-12-03","monthly","Hradec Kralove",0,"F","NA","NA","NA","NA","NA",60800,15,134,146213,700
"388",438,"1997-06-23","monthly","Litomerice",0,"F","NA","NA","NA","NA","NA",38198,60,19,63195,900
"389",439,"1996-04-15","monthly","Jesenik",1,"F","NA","NA","NA","NA","NA",41361,15,82,69888,300
"390",440,"1996-12-22","monthly","Rokycany",0,"T","84288","1756","48","current","FALSE",24695,15,52,73640,500
"391",442,"1997-03-30","monthly","Brno - mesto",0,"T","357840","7455","48","current","TRUE",48885,1,35,94705,-543
"392",443,"1993-01-28","monthly","Zlin",1,"F","NA","NA","NA","NA","NA",7230,2,139,28823,500
"393",444,"1996-05-09","monthly","Plzen - mesto",1,"F","NA","NA","NA","NA","NA",17500,15,77,50141,1100
"394",446,"1993-06-15","monthly","Svitavy",0,"F","NA","NA","NA","NA","NA",36240,15,133,90601,1100
"395",447,"1996-08-14","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",30945,15,57,84666,1100
"396",449,"1994-11-22","monthly","Prachatice",0,"F","NA","NA","NA","NA","NA",12600,15,95,29835,900
"397",450,"1996-05-28","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",6200,15,59,25089,1100
"398",451,"1994-05-05","monthly","Praha - zapad",1,"F","NA","NA","NA","NA","NA",12300,4,74,31069,700
"399",452,"1995-11-29","monthly","Vyskov",1,"F","NA","NA","NA","NA","NA",63700,15,87,144004,800
"400",453,"1997-04-24","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",36146,15,42,95991,1100
"401",454,"1995-05-07","monthly","Melnik",0,"F","NA","NA","NA","NA","NA",14080,15,109,48659,700
"402",455,"1995-04-23","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",24320,15,96,45767,500
"403",456,"1993-01-21","monthly","Semily",1,"F","NA","NA","NA","NA","NA",71746,15,143,139482,700
"404",458,"1995-06-16","monthly","Melnik",0,"F","NA","NA","NA","NA","NA",25278,15,87,73613,1100
"405",459,"1993-01-21","monthly","Pardubice",1,"F","NA","NA","NA","NA","NA",13400,100,22,26500,1000
"406",460,"1994-04-18","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",7450,15,110,48777,1100
"407",461,"1993-02-18","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",9500,15,138,76944,600
"408",462,"1993-11-10","monthly","Rokycany",1,"F","NA","NA","NA","NA","NA",33920,15,126,76411,400
"409",463,"1995-05-08","monthly","Trutnov",0,"F","NA","NA","NA","NA","NA",48300,15,90,118528,700
"410",464,"1997-05-28","monthly","Hradec Kralove",0,"F","NA","NA","NA","NA","NA",5264,15,35,28720,600
"411",465,"1993-02-04","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",19178,15,168,52628,700
"412",466,"1996-02-18","monthly","Novy Jicin",1,"F","NA","NA","NA","NA","NA",15000,100,25,62100,500
"413",467,"1993-09-24","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",15374,15,144,45587,500
"414",468,"1996-03-19","monthly","Semily",0,"F","NA","NA","NA","NA","NA",34020,15,68,95806,400
"415",469,"1997-07-14","monthly","Olomouc",0,"F","NA","NA","NA","NA","NA",12100,15,39,33872,600
"416",470,"1994-03-23","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",11872,15,134,47968,600
"417",471,"1995-06-07","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",14962,15,99,58992,1100
"418",472,"1996-10-11","monthly","Mlada Boleslav",0,"T","196800","8200","24","current","TRUE",78300,5,54,130885,-2756
"419",473,"1996-10-20","monthly","Opava",1,"F","NA","NA","NA","NA","NA",17451,15,54,47723,1100
"420",474,"1995-12-06","monthly","Trebic",0,"F","NA","NA","NA","NA","NA",9500,11,91,35171,900
"421",475,"1997-05-11","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",5900,15,35,23385,200
"422",476,"1997-04-11","monthly","Jesenik",1,"F","NA","NA","NA","NA","NA",9100,100,10,24000,1000
"423",477,"1993-01-25","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",24588,14,144,64306,1000
"424",478,"1994-07-16","monthly","Jihlava",0,"F","NA","NA","NA","NA","NA",36320,15,108,93238,400
"425",479,"1995-11-05","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",6750,15,71,19226,1100
"426",480,"1997-01-21","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",38560,15,47,80464,500
"427",481,"1996-04-23","monthly","Olomouc",1,"F","NA","NA","NA","NA","NA",6633,15,62,60763,700
"428",483,"1997-07-15","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",5500,15,31,20745,1000
"429",484,"1995-01-20","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",14114,15,99,43780,600
"430",486,"1995-11-21","monthly","Decin",0,"F","NA","NA","NA","NA","NA",46073,15,99,105292,900
"431",487,"1995-11-14","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",74100,3,84,129719,785
"432",488,"1996-06-20","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",10400,200,23,50700,1000
"433",489,"1993-05-17","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",25100,15,137,56943,900
"434",490,"1995-05-23","monthly","Jicin",0,"F","NA","NA","NA","NA","NA",4700,15,83,20057,500
"435",491,"1996-05-12","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",30032,15,63,70094,600
"436",492,"1993-10-10","monthly","Kolin",1,"F","NA","NA","NA","NA","NA",11500,15,135,41383,-45
"437",493,"1994-04-05","monthly","Plzen - mesto",0,"F","NA","NA","NA","NA","NA",25694,15,116,77240,800
"438",494,"1993-03-11","monthly","Prostejov",0,"F","NA","NA","NA","NA","NA",54700,15,162,129674,400
"439",496,"1993-02-26","monthly","Jesenik",0,"F","NA","NA","NA","NA","NA",15840,8,173,43822,800
"440",497,"1993-04-15","monthly","Brno - venkov",0,"F","NA","NA","NA","NA","NA",46240,15,138,86567,1000
"441",498,"1993-11-21","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",54400,15,130,122852,1000
"442",500,"1996-04-27","monthly","Breclav",0,"F","NA","NA","NA","NA","NA",62500,15,75,177018,400
"443",501,"1995-10-21","monthly","Rakovnik",0,"T","262980","4383","60","current","FALSE",57800,15,95,151036,900
"444",502,"1997-10-13","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",9900,15,36,34976,600
"445",503,"1996-08-08","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",21804,15,60,62705,700
"446",504,"1993-04-21","monthly","Opava",0,"F","NA","NA","NA","NA","NA",6300,15,133,36945,1100
"447",505,"1996-12-16","monthly","Zlin",1,"F","NA","NA","NA","NA","NA",3332,15,45,20105,300
"448",506,"1996-07-08","monthly","Bruntal",0,"F","NA","NA","NA","NA","NA",29900,15,63,78626,400
"449",507,"1996-06-17","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",11300,0,63,34828,-17036
