account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
299,Vsetin,1993-04-05,monthly,1,0,F,NA,NA,NA,NA,NA,64100,15,181,154088,600
300,Hl.m. Praha,1993-06-23,monthly,2,1,F,NA,NA,NA,NA,NA,9000,15,130,76942,400
301,Prostejov,1995-09-10,monthly,2,0,F,NA,NA,NA,NA,NA,2925,15,75,24988,300
302,Melnik,1996-05-09,monthly,1,0,F,NA,NA,NA,NA,NA,6800,15,65,37845,6438
303,Novy Jicin,1996-07-25,monthly,1,1,T,112752,3132,36,current,F,35360,15,62,72230,900
304,Kladno,1997-03-20,monthly,1,0,F,NA,NA,NA,NA,NA,49764,15,43,95914,700
305,Chomutov,1996-10-18,monthly,1,0,F,NA,NA,NA,NA,NA,4430,15,49,23264,200
306,Jindrichuv Hradec,1993-06-08,monthly,1,0,F,NA,NA,NA,NA,NA,8600,15,150,34237,1000
307,Plzen - mesto,1997-08-07,monthly,1,1,F,NA,NA,NA,NA,NA,33120,15,35,74048,700
308,Trebic,1995-10-16,monthly,1,0,F,NA,NA,NA,NA,NA,13700,5,29,40581,400
309,Ceske Budejovice,1997-04-25,monthly,1,0,T,91248,1901,48,current,F,28726,15,42,59726,900
311,Svitavy,1997-08-08,monthly,2,1,F,NA,NA,NA,NA,NA,28320,15,38,68833,800
312,Usti nad Labem,1996-01-03,monthly,1,0,F,NA,NA,NA,NA,NA,17595,15,80,74047,500
313,Opava,1996-07-06,monthly,2,0,F,NA,NA,NA,NA,NA,3442,13,61,27975,700
315,Jicin,1997-12-08,monthly,1,0,F,NA,NA,NA,NA,NA,11700,200,7,24900,400
316,Uherske Hradiste,1997-05-08,monthly,1,0,F,NA,NA,NA,NA,NA,42752,5,69,70011,600
317,Sumperk,1993-03-10,monthly,1,0,F,NA,NA,NA,NA,NA,13350,2,141,43822,800
318,Liberec,1994-09-16,monthly,1,0,F,NA,NA,NA,NA,NA,25200,15,134,46629,200
320,Pardubice,1997-01-23,monthly,1,0,F,NA,NA,NA,NA,NA,30888,15,86,59073,800
321,Pardubice,1993-11-11,monthly,1,0,F,NA,NA,NA,NA,NA,9200,15,120,38693,1100
322,Hl.m. Praha,1993-02-20,monthly,2,0,F,NA,NA,NA,NA,NA,24969,15,144,59676,1000
323,Usti nad Orlici,1997-02-23,monthly,2,0,F,NA,NA,NA,NA,NA,9100,15,41,36131,200
324,Hl.m. Praha,1996-08-23,monthly,1,0,F,NA,NA,NA,NA,NA,6200,15,53,40672,500
325,Prerov,1996-10-06,monthly,1,0,F,NA,NA,NA,NA,NA,12600,15,55,27579,300
326,Trebic,1997-08-06,monthly,1,0,F,NA,NA,NA,NA,NA,6700,15,35,26543,5376
327,Brno - mesto,1993-06-02,monthly,1,0,F,NA,NA,NA,NA,NA,29400,15,143,82657,700
328,Hl.m. Praha,1997-09-18,monthly,2,0,F,NA,NA,NA,NA,NA,9300,15,29,28582,600
329,Beroun,1996-10-19,monthly,1,1,F,NA,NA,NA,NA,NA,35763,15,53,86907,1100
330,Havlickuv Brod,1996-11-24,monthly,2,0,T,331584,6908,48,current,F,33590,15,51,73943,400
331,Znojmo,1995-10-02,monthly,1,0,F,NA,NA,NA,NA,NA,7700,15,79,32991,1100
332,Liberec,1996-01-12,monthly,1,0,F,NA,NA,NA,NA,NA,12600,15,91,41712,300
333,Opava,1996-12-23,monthly,1,0,F,NA,NA,NA,NA,NA,2998,15,45,23460,700
334,Hl.m. Praha,1993-05-24,monthly,1,0,F,NA,NA,NA,NA,NA,31360,15,138,102027,500
335,Ostrava - mesto,1996-01-20,monthly,1,0,F,NA,NA,NA,NA,NA,5800,15,68,33757,1000
336,Uherske Hradiste,1995-10-16,monthly,1,0,F,NA,NA,NA,NA,NA,27706,15,78,66275,500
337,Pelhrimov,1995-11-25,monthly,2,0,F,NA,NA,NA,NA,NA,59600,15,82,136965,200
338,Semily,1995-11-18,monthly,1,0,F,NA,NA,NA,NA,NA,7980,15,80,27654,700
340,Hl.m. Praha,1993-11-03,monthly,2,0,F,NA,NA,NA,NA,NA,10000,15,125,47681,1000
341,Plzen - sever,1996-11-19,monthly,1,0,F,NA,NA,NA,NA,NA,28800,15,52,48204,600
342,Zlin,1996-10-13,monthly,1,0,F,NA,NA,NA,NA,NA,7320,15,49,24092,1000
343,Pisek,1994-04-26,monthly,1,0,F,NA,NA,NA,NA,NA,12100,14,132,32201,900
344,Brno - mesto,1993-12-01,monthly,1,0,T,100980,1683,60,current,F,23100,15,128,64600,600
345,Kolin,1993-11-20,monthly,1,0,F,NA,NA,NA,NA,NA,24646,15,132,84065,200
346,Litomerice,1993-01-11,monthly,1,0,F,NA,NA,NA,NA,NA,40320,15,146,91954,800
347,Znojmo,1993-12-13,monthly,1,0,T,187224,7801,24,expired,T,51900,0,150,142312,-2763
348,Klatovy,1995-11-15,monthly,1,1,F,NA,NA,NA,NA,NA,27429,15,76,79827,700
349,Olomouc,1997-06-08,monthly,2,0,T,42816,3568,12,current,F,10486,15,51,31617,1100
350,Pardubice,1996-10-13,monthly,1,0,F,NA,NA,NA,NA,NA,10550,15,51,30368,500
351,Svitavy,1997-02-17,monthly,1,1,F,NA,NA,NA,NA,NA,39533,4,77,62632,600
352,Most,1994-07-04,monthly,1,0,F,NA,NA,NA,NA,NA,11250,12,109,31554,200
353,Karlovy Vary,1995-08-30,monthly,1,0,F,NA,NA,NA,NA,NA,14550,15,77,73820,1000
354,Kromeriz,1993-10-28,monthly,1,0,F,NA,NA,NA,NA,NA,22100,11,137,89881,700
356,Karvina,1996-03-12,monthly,1,1,F,NA,NA,NA,NA,NA,27624,15,68,79901,1000
357,Strakonice,1996-03-10,monthly,1,0,F,NA,NA,NA,NA,NA,3103,15,63,25731,1000
358,Pribram,1993-12-09,monthly,1,0,F,NA,NA,NA,NA,NA,10700,10,131,30149,600
359,Praha - zapad,1994-12-11,monthly,1,0,F,NA,NA,NA,NA,NA,11000,15,93,28564,400
360,Ceska Lipa,1996-05-14,monthly,1,1,F,NA,NA,NA,NA,NA,36306,15,63,82923,1100
361,Trutnov,1993-02-27,monthly,1,1,F,NA,NA,NA,NA,NA,39700,10,142,84469,600
362,Cesky Krumlov,1993-04-04,monthly,1,0,F,NA,NA,NA,NA,NA,16160,15,170,61574,900
363,Hl.m. Praha,1994-05-06,monthly,1,1,F,NA,NA,NA,NA,NA,58700,15,141,162310,1000
364,Hl.m. Praha,1997-01-20,monthly,2,0,F,NA,NA,NA,NA,NA,3570,3,43,27809,1100
365,Ostrava - mesto,1993-12-12,monthly,1,0,F,NA,NA,NA,NA,NA,26490,5,128,60311,200
366,Hl.m. Praha,1996-10-23,monthly,2,0,F,NA,NA,NA,NA,NA,32543,15,54,82335,200
367,Cheb,1997-05-09,monthly,1,1,F,NA,NA,NA,NA,NA,20577,15,42,65825,400
368,Vsetin,1993-07-06,monthly,1,0,F,NA,NA,NA,NA,NA,15900,15,145,40685,1100
370,Klatovy,1994-02-18,monthly,1,0,F,NA,NA,NA,NA,NA,6210,2,113,26589,700
371,Pribram,1996-08-02,monthly,1,1,F,NA,NA,NA,NA,NA,47575,5,77,72113,800
372,Brno - venkov,1995-09-10,monthly,1,0,F,NA,NA,NA,NA,NA,34720,15,83,71875,400
373,Bruntal,1996-06-20,monthly,1,1,F,NA,NA,NA,NA,NA,37760,15,75,70261,800
374,Louny,1993-01-09,monthly,1,0,F,NA,NA,NA,NA,NA,63900,15,150,92472,400
375,Frydek - Mistek,1996-06-07,monthly,1,0,F,NA,NA,NA,NA,NA,9300,15,63,32838,1100
376,Klatovy,1995-03-05,monthly,1,0,F,NA,NA,NA,NA,NA,36776,15,93,78468,700
377,Karvina,1994-08-19,monthly,1,1,F,NA,NA,NA,NA,NA,75600,4,154,137194,-1109
378,Frydek - Mistek,1996-07-22,monthly,1,0,T,230400,3840,60,current,F,63900,2,103,145352,15100
379,Ceska Lipa,1996-05-18,monthly,1,0,F,NA,NA,NA,NA,NA,7100,15,74,25787,1100
381,Frydek - Mistek,1993-07-04,monthly,1,0,F,NA,NA,NA,NA,NA,18560,15,141,51828,1000
382,Ceske Budejovice,1996-08-16,monthly,1,0,F,NA,NA,NA,NA,NA,7680,14,53,29654,700
383,Louny,1997-05-15,monthly,1,0,F,NA,NA,NA,NA,NA,3086,15,36,18876,600
385,Kolin,1993-04-07,monthly,1,0,F,NA,NA,NA,NA,NA,5850,12,139,31948,1000
386,Hl.m. Praha,1997-08-11,monthly,2,1,F,NA,NA,NA,NA,NA,26636,15,36,82241,17757
387,Olomouc,1997-09-19,monthly,1,1,F,NA,NA,NA,NA,NA,47926,15,29,120922,200
388,Kromeriz,1995-02-11,monthly,1,1,F,NA,NA,NA,NA,NA,20300,15,117,106060,400
389,Sokolov,1993-08-28,monthly,1,0,F,NA,NA,NA,NA,NA,9371,8,149,37757,300
390,Chrudim,1996-02-16,monthly,1,1,F,NA,NA,NA,NA,NA,80400,15,126,179943,400
391,Liberec,1993-12-11,monthly,1,0,F,NA,NA,NA,NA,NA,37352,5,217,85897,1100
392,Hl.m. Praha,1996-07-14,monthly,1,1,F,NA,NA,NA,NA,NA,42080,15,69,64633,300
393,Nachod,1995-02-04,monthly,1,1,F,NA,NA,NA,NA,NA,37149,15,96,83714,500
395,Hl.m. Praha,1993-03-12,monthly,2,0,F,NA,NA,NA,NA,NA,33081,15,140,78517,400
396,Tabor,1993-03-08,monthly,1,0,F,NA,NA,NA,NA,NA,34902,15,140,82778,1000
397,Praha - zapad,1993-10-26,monthly,2,0,F,NA,NA,NA,NA,NA,57500,15,129,129548,400
398,Jesenik,1997-10-24,monthly,2,0,F,NA,NA,NA,NA,NA,9100,15,26,27530,300
399,Hl.m. Praha,1996-08-27,monthly,1,1,F,NA,NA,NA,NA,NA,64600,15,67,154254,800
400,Plzen - sever,1993-07-17,monthly,1,0,F,NA,NA,NA,NA,NA,20666,15,135,78899,600
401,Ceska Lipa,1993-01-18,monthly,1,0,F,NA,NA,NA,NA,NA,60900,15,145,83581,300
402,Frydek - Mistek,1997-09-14,monthly,1,0,F,NA,NA,NA,NA,NA,29992,15,32,67638,800
403,Hl.m. Praha,1993-07-29,monthly,2,1,F,NA,NA,NA,NA,NA,13050,15,128,79050,600
404,Usti nad Labem,1995-04-28,monthly,1,1,F,NA,NA,NA,NA,NA,48572,14,94,124186,300
405,Brno - venkov,1997-03-13,monthly,1,1,F,NA,NA,NA,NA,NA,49985,0,52,117964,-1893
406,Vyskov,1996-09-03,monthly,1,0,F,NA,NA,NA,NA,NA,6000,14,57,23617,700
408,Usti nad Labem,1993-07-21,monthly,1,1,F,NA,NA,NA,NA,NA,20000,15,137,101097,400
409,Hl.m. Praha,1996-06-11,monthly,1,0,F,NA,NA,NA,NA,NA,15322,15,67,48825,600
410,Semily,1996-10-15,monthly,1,0,F,NA,NA,NA,NA,NA,7150,15,49,30371,200
411,Karvina,1993-02-05,monthly,1,1,F,NA,NA,NA,NA,NA,32640,15,147,87683,400
412,Ostrava - mesto,1996-01-21,monthly,2,1,F,NA,NA,NA,NA,NA,48001,15,90,124911,700
413,Pisek,1996-07-09,monthly,1,0,F,NA,NA,NA,NA,NA,16800,15,57,30344,200
414,Hl.m. Praha,1996-01-29,monthly,1,0,F,NA,NA,NA,NA,NA,27102,6,73,65464,900
415,Klatovy,1993-03-03,monthly,1,0,F,NA,NA,NA,NA,NA,19665,15,150,55739,400
416,Kutna Hora,1996-08-11,monthly,1,0,F,NA,NA,NA,NA,NA,5600,15,53,29241,500
417,Opava,1996-01-27,monthly,1,1,F,NA,NA,NA,NA,NA,61000,15,86,142889,-1428
418,Liberec,1995-08-27,monthly,1,1,F,NA,NA,NA,NA,NA,31318,15,82,82569,700
419,Rakovnik,1993-10-25,monthly,1,0,F,NA,NA,NA,NA,NA,16100,13,143,36791,800
420,Prerov,1995-08-26,monthly,1,0,F,NA,NA,NA,NA,NA,17366,15,90,83571,500
421,Prerov,1997-11-27,monthly,1,0,F,NA,NA,NA,NA,NA,12536,11,28,35492,900
423,Pribram,1993-03-28,monthly,1,0,F,NA,NA,NA,NA,NA,5430,15,135,24758,500
424,Pribram,1997-02-17,monthly,1,1,F,NA,NA,NA,NA,NA,35180,15,46,85964,1000
425,Nymburk,1993-03-19,monthly,1,0,F,NA,NA,NA,NA,NA,9600,15,170,55872,400
426,Hl.m. Praha,1993-11-29,monthly,1,0,T,252060,4201,60,current,T,49937,4,150,110028,-821
427,Mlada Boleslav,1994-07-24,monthly,2,1,F,NA,NA,NA,NA,NA,34622,15,112,97758,700
428,Hl.m. Praha,1993-02-27,monthly,2,0,F,NA,NA,NA,NA,NA,13100,11,139,60774,200
429,Vyskov,1995-09-03,monthly,1,0,F,NA,NA,NA,NA,NA,27596,15,82,83196,700
430,Brno - mesto,1995-09-02,monthly,1,0,F,NA,NA,NA,NA,NA,11500,4,62,64437,900
431,Pisek,1996-11-05,monthly,1,1,F,NA,NA,NA,NA,NA,27356,15,54,66753,300
432,Nachod,1993-06-16,monthly,1,0,F,NA,NA,NA,NA,NA,25000,15,138,43330,500
433,Strakonice,1993-06-12,monthly,1,0,F,NA,NA,NA,NA,NA,40525,15,99,66578,500
434,Hl.m. Praha,1996-12-24,monthly,1,0,F,NA,NA,NA,NA,NA,16432,15,50,38917,400
435,Louny,1993-01-08,monthly,1,0,F,NA,NA,NA,NA,NA,12150,15,139,34393,400
436,Sokolov,1996-08-07,monthly,2,0,F,NA,NA,NA,NA,NA,11814,15,60,39908,500
437,Hradec Kralove,1993-12-03,monthly,2,0,F,NA,NA,NA,NA,NA,60800,15,134,146213,700
438,Litomerice,1997-06-23,monthly,1,1,F,NA,NA,NA,NA,NA,38198,60,19,63195,900
439,Jesenik,1996-04-15,monthly,1,0,F,NA,NA,NA,NA,NA,41361,15,82,69888,300
440,Rokycany,1996-12-22,monthly,1,0,T,84288,1756,48,current,F,24695,15,52,73640,500
442,Brno - mesto,1997-03-30,monthly,1,0,T,357840,7455,48,current,T,48885,1,35,94705,-543
443,Zlin,1993-01-28,monthly,1,0,F,NA,NA,NA,NA,NA,7230,2,139,28823,500
444,Plzen - mesto,1996-05-09,monthly,1,0,F,NA,NA,NA,NA,NA,17500,15,77,50141,1100
446,Svitavy,1993-06-15,monthly,1,1,F,NA,NA,NA,NA,NA,36240,15,133,90601,1100
447,Kolin,1996-08-14,monthly,1,0,F,NA,NA,NA,NA,NA,30945,15,57,84666,1100
449,Prachatice,1994-11-22,monthly,2,0,F,NA,NA,NA,NA,NA,12600,15,95,29835,900
450,Kromeriz,1996-05-28,monthly,1,0,F,NA,NA,NA,NA,NA,6200,15,59,25089,1100
451,Praha - zapad,1994-05-05,monthly,1,0,F,NA,NA,NA,NA,NA,12300,4,74,31069,700
452,Vyskov,1995-11-29,monthly,1,0,F,NA,NA,NA,NA,NA,63700,15,87,144004,800
453,Prerov,1997-04-24,monthly,1,0,F,NA,NA,NA,NA,NA,36146,15,42,95991,1100
454,Melnik,1995-05-07,monthly,1,0,F,NA,NA,NA,NA,NA,14080,15,109,48659,700
455,Brno - mesto,1995-04-23,monthly,1,0,F,NA,NA,NA,NA,NA,24320,15,96,45767,500
456,Semily,1993-01-21,monthly,1,1,F,NA,NA,NA,NA,NA,71746,15,143,139482,700
458,Melnik,1995-06-16,monthly,1,0,F,NA,NA,NA,NA,NA,25278,15,87,73613,1100
459,Pardubice,1993-01-21,monthly,1,0,F,NA,NA,NA,NA,NA,13400,100,22,26500,1000
460,Hl.m. Praha,1994-04-18,monthly,2,0,F,NA,NA,NA,NA,NA,7450,15,110,48777,1100
461,Sokolov,1993-02-18,monthly,2,0,F,NA,NA,NA,NA,NA,9500,15,138,76944,600
462,Rokycany,1993-11-10,monthly,1,0,F,NA,NA,NA,NA,NA,33920,15,126,76411,400
463,Trutnov,1995-05-08,monthly,1,0,F,NA,NA,NA,NA,NA,48300,15,90,118528,700
464,Hradec Kralove,1997-05-28,monthly,1,0,F,NA,NA,NA,NA,NA,5264,15,35,28720,600
465,Ceska Lipa,1993-02-04,monthly,1,0,F,NA,NA,NA,NA,NA,19178,15,168,52628,700
466,Novy Jicin,1996-02-18,monthly,1,0,F,NA,NA,NA,NA,NA,15000,100,25,62100,500
467,Ostrava - mesto,1993-09-24,monthly,1,0,F,NA,NA,NA,NA,NA,15374,15,144,45587,500
468,Semily,1996-03-19,monthly,1,1,F,NA,NA,NA,NA,NA,34020,15,68,95806,400
469,Olomouc,1997-07-14,monthly,2,0,F,NA,NA,NA,NA,NA,12100,15,39,33872,600
470,Zlin,1994-03-23,monthly,1,0,F,NA,NA,NA,NA,NA,11872,15,134,47968,600
471,Pardubice,1995-06-07,monthly,2,1,F,NA,NA,NA,NA,NA,14962,15,99,58992,1100
472,Mlada Boleslav,1996-10-11,monthly,1,0,T,196800,8200,24,current,T,78300,5,54,130885,-2756
473,Opava,1996-10-20,monthly,1,0,F,NA,NA,NA,NA,NA,17451,15,54,47723,1100
474,Trebic,1995-12-06,monthly,1,0,F,NA,NA,NA,NA,NA,9500,11,91,35171,900
475,Beroun,1997-05-11,monthly,2,0,F,NA,NA,NA,NA,NA,5900,15,35,23385,200
476,Jesenik,1997-04-11,monthly,1,0,F,NA,NA,NA,NA,NA,9100,100,10,24000,1000
477,Hl.m. Praha,1993-01-25,monthly,1,0,F,NA,NA,NA,NA,NA,24588,14,144,64306,1000
478,Jihlava,1994-07-16,monthly,2,1,F,NA,NA,NA,NA,NA,36320,15,108,93238,400
479,Hl.m. Praha,1995-11-05,monthly,1,0,F,NA,NA,NA,NA,NA,6750,15,71,19226,1100
480,Cheb,1997-01-21,monthly,1,0,F,NA,NA,NA,NA,NA,38560,15,47,80464,500
481,Olomouc,1996-04-23,monthly,1,0,F,NA,NA,NA,NA,NA,6633,15,62,60763,700
483,Karvina,1997-07-15,monthly,1,0,F,NA,NA,NA,NA,NA,5500,15,31,20745,1000
484,Hl.m. Praha,1995-01-20,monthly,1,0,F,NA,NA,NA,NA,NA,14114,15,99,43780,600
486,Decin,1995-11-21,monthly,1,1,F,NA,NA,NA,NA,NA,46073,15,99,105292,900
487,Teplice,1995-11-14,monthly,2,0,F,NA,NA,NA,NA,NA,74100,3,84,129719,785
488,Klatovy,1996-06-20,monthly,1,0,F,NA,NA,NA,NA,NA,10400,200,23,50700,1000
489,Jindrichuv Hradec,1993-05-17,monthly,1,1,F,NA,NA,NA,NA,NA,25100,15,137,56943,900
490,Jicin,1995-05-23,monthly,1,0,F,NA,NA,NA,NA,NA,4700,15,83,20057,500
491,Chrudim,1996-05-12,monthly,1,1,F,NA,NA,NA,NA,NA,30032,15,63,70094,600
492,Kolin,1993-10-10,monthly,1,0,F,NA,NA,NA,NA,NA,11500,15,135,41383,-45
493,Plzen - mesto,1994-04-05,monthly,1,1,F,NA,NA,NA,NA,NA,25694,15,116,77240,800
494,Prostejov,1993-03-11,monthly,1,1,F,NA,NA,NA,NA,NA,54700,15,162,129674,400
496,Jesenik,1993-02-26,monthly,1,0,F,NA,NA,NA,NA,NA,15840,8,173,43822,800
497,Brno - venkov,1993-04-15,monthly,1,1,F,NA,NA,NA,NA,NA,46240,15,138,86567,1000
498,Hl.m. Praha,1993-11-21,monthly,2,0,F,NA,NA,NA,NA,NA,54400,15,130,122852,1000
500,Breclav,1996-04-27,monthly,2,0,F,NA,NA,NA,NA,NA,62500,15,75,177018,400
501,Rakovnik,1995-10-21,monthly,1,0,T,262980,4383,60,current,F,57800,15,95,151036,900
502,Hl.m. Praha,1997-10-13,monthly,1,0,F,NA,NA,NA,NA,NA,9900,15,36,34976,600
503,Hl.m. Praha,1996-08-08,monthly,1,1,F,NA,NA,NA,NA,NA,21804,15,60,62705,700
504,Opava,1993-04-21,monthly,1,0,F,NA,NA,NA,NA,NA,6300,15,133,36945,1100
505,Zlin,1996-12-16,monthly,1,0,F,NA,NA,NA,NA,NA,3332,15,45,20105,300
506,Bruntal,1996-07-08,monthly,1,1,F,NA,NA,NA,NA,NA,29900,15,63,78626,400
507,Usti nad Orlici,1996-06-17,monthly,1,0,F,NA,NA,NA,NA,NA,11300,0,63,34828,-17036
508,Ostrava - mesto,1996-11-19,monthly,1,0,F,NA,NA,NA,NA,NA,8900,15,64,38801,600
509,Liberec,1997-08-14,monthly,2,0,F,NA,NA,NA,NA,NA,22786,15,34,58161,500
511,Ceske Budejovice,1996-11-10,monthly,1,0,F,NA,NA,NA,NA,NA,58400,15,49,119767,400
512,Frydek - Mistek,1997-01-14,monthly,1,1,F,NA,NA,NA,NA,NA,32680,15,48,76764,800
513,Jihlava,1996-11-21,monthly,1,0,F,NA,NA,NA,NA,NA,23900,15,66,84949,400
514,Karvina,1996-03-30,monthly,1,0,F,NA,NA,NA,NA,NA,18322,5,68,48213,900
515,Hodonin,1995-02-09,monthly,1,0,F,NA,NA,NA,NA,NA,6000,10,95,20894,200
516,Kutna Hora,1996-02-08,monthly,2,0,F,NA,NA,NA,NA,NA,6800,15,71,44045,500
517,Sumperk,1993-09-22,monthly,1,0,F,NA,NA,NA,NA,NA,44640,15,129,97296,1100
518,Ostrava - mesto,1994-09-09,monthly,1,0,F,NA,NA,NA,NA,NA,8400,15,99,31061,200
519,Karlovy Vary,1993-11-12,monthly,2,0,F,NA,NA,NA,NA,NA,13600,15,120,36854,200
520,Prostejov,1993-11-04,monthly,1,0,F,NA,NA,NA,NA,NA,8670,13,125,34533,1000
521,Nymburk,1995-10-08,monthly,1,1,F,NA,NA,NA,NA,NA,60900,15,135,153181,800
522,Pelhrimov,1995-12-20,monthly,2,0,F,NA,NA,NA,NA,NA,16224,15,77,50101,400
523,Hl.m. Praha,1993-08-11,monthly,1,1,F,NA,NA,NA,NA,NA,23100,15,132,88566,300
524,Trebic,1994-05-03,monthly,1,0,F,NA,NA,NA,NA,NA,49900,15,114,93588,1000
525,Karvina,1996-03-20,monthly,1,0,T,210384,4383,48,current,F,49522,15,77,158444,300
526,Bruntal,1996-07-16,monthly,2,0,F,NA,NA,NA,NA,NA,35040,15,62,57960,400
528,Pelhrimov,1996-12-30,monthly,2,0,F,NA,NA,NA,NA,NA,5350,15,45,25178,300
529,Most,1997-08-18,monthly,1,0,F,NA,NA,NA,NA,NA,9400,15,41,43869,700
530,Brno - mesto,1996-11-19,monthly,1,1,F,NA,NA,NA,NA,NA,37203,15,52,71170,600
531,Tachov,1995-08-18,monthly,1,0,F,NA,NA,NA,NA,NA,3216,15,77,36029,1000
532,Plzen - mesto,1995-09-02,monthly,1,0,F,NA,NA,NA,NA,NA,64000,15,104,152480,900
533,Teplice,1995-05-07,monthly,2,0,F,NA,NA,NA,NA,NA,20400,15,94,39208,400
534,Hl.m. Praha,1997-05-26,monthly,1,0,F,NA,NA,NA,NA,NA,43520,15,41,65425,800
535,Jablonec n. Nisou,1994-05-24,monthly,1,0,F,NA,NA,NA,NA,NA,31010,15,111,72677,800
536,Ceske Budejovice,1996-10-13,monthly,1,0,F,NA,NA,NA,NA,NA,5012,15,49,32588,900
537,Chomutov,1997-01-08,monthly,2,1,F,NA,NA,NA,NA,NA,13900,15,49,67148,500
538,Karvina,1994-06-07,monthly,1,0,F,NA,NA,NA,NA,NA,5300,13,111,26157,800
540,Prerov,1993-10-16,monthly,1,0,F,NA,NA,NA,NA,NA,49850,3,206,86149,300
541,Trebic,1993-08-12,monthly,1,1,F,NA,NA,NA,NA,NA,30159,15,131,67897,200
542,Hl.m. Praha,1993-11-01,monthly,1,0,F,NA,NA,NA,NA,NA,8550,15,125,26086,900
543,Zlin,1994-05-03,monthly,1,0,F,NA,NA,NA,NA,NA,9700,11,129,27687,600
544,Ceska Lipa,1995-05-15,monthly,1,1,T,91152,3798,24,expired,F,47400,15,99,111236,400
545,Brno - mesto,1993-11-24,monthly,1,0,F,NA,NA,NA,NA,NA,27200,15,128,89029,900
546,Mlada Boleslav,1996-11-23,monthly,2,0,F,NA,NA,NA,NA,NA,6300,15,47,27084,1100
547,Karlovy Vary,1997-07-27,monthly,1,0,F,NA,NA,NA,NA,NA,3410,15,31,20551,900
548,Jindrichuv Hradec,1994-06-07,monthly,2,0,F,NA,NA,NA,NA,NA,9850,15,111,37337,200
549,Kolin,1996-11-27,monthly,1,1,F,NA,NA,NA,NA,NA,21052,15,52,58365,500
550,Karlovy Vary,1997-10-17,monthly,1,0,F,NA,NA,NA,NA,NA,8100,15,26,33732,200
551,Vsetin,1993-05-07,monthly,1,0,F,NA,NA,NA,NA,NA,44584,6,156,68160,800
552,Ceske Budejovice,1993-08-20,monthly,1,0,F,NA,NA,NA,NA,NA,6800,15,125,33808,900
553,Plzen - mesto,1995-06-06,monthly,1,1,F,NA,NA,NA,NA,NA,37298,3,158,70450,300
554,Plzen - mesto,1996-01-26,monthly,1,1,F,NA,NA,NA,NA,NA,33568,12,122,82574,800
555,Karlovy Vary,1993-05-15,monthly,1,0,F,NA,NA,NA,NA,NA,35800,15,135,71341,300
556,Pribram,1997-06-26,monthly,1,0,F,NA,NA,NA,NA,NA,27903,15,38,62028,500
557,Hl.m. Praha,1995-11-26,monthly,1,0,F,NA,NA,NA,NA,NA,7200,15,71,25086,600
558,Praha - vychod,1996-06-15,monthly,1,0,F,NA,NA,NA,NA,NA,12504,15,74,52831,900
559,Nachod,1993-03-05,monthly,1,0,F,NA,NA,NA,NA,NA,12000,14,141,32758,300
560,Liberec,1995-08-20,monthly,1,0,F,NA,NA,NA,NA,NA,17200,15,94,50513,800
561,Praha - zapad,1996-12-12,monthly,1,0,F,NA,NA,NA,NA,NA,8150,15,45,35325,400
562,Svitavy,1993-02-25,monthly,1,0,F,NA,NA,NA,NA,NA,49169,15,240,82258,300
563,Blansko,1993-07-27,monthly,1,0,F,NA,NA,NA,NA,NA,14052,13,144,48083,500
564,Kolin,1997-12-23,monthly,1,0,F,NA,NA,NA,NA,NA,28475,15,24,58234,1100
565,Most,1995-11-25,monthly,1,0,F,NA,NA,NA,NA,NA,5264,15,71,47049,700
566,Mlada Boleslav,1997-11-13,monthly,2,1,F,NA,NA,NA,NA,NA,64500,15,41,121076,700
567,Cesky Krumlov,1996-06-19,monthly,1,0,F,NA,NA,NA,NA,NA,42784,15,92,65380,900
568,Pisek,1995-03-28,monthly,1,0,F,NA,NA,NA,NA,NA,28300,10,93,65405,200
569,Sumperk,1996-10-01,monthly,1,0,F,NA,NA,NA,NA,NA,14600,10,69,36866,300
570,Beroun,1996-11-14,monthly,1,0,F,NA,NA,NA,NA,NA,14115,15,54,42973,800
571,Olomouc,1996-07-16,monthly,1,0,F,NA,NA,NA,NA,NA,4883,15,55,28723,200
572,Ceska Lipa,1994-03-27,monthly,2,0,F,NA,NA,NA,NA,NA,29703,15,118,80871,700
574,Karvina,1993-07-30,monthly,1,0,F,NA,NA,NA,NA,NA,75900,14,138,142918,900
575,Louny,1994-04-26,monthly,2,0,F,NA,NA,NA,NA,NA,22200,12,120,43106,200
576,Brno - venkov,1993-01-01,monthly,2,0,F,NA,NA,NA,NA,NA,12500,15,145,44854,900
577,Rokycany,1994-09-20,monthly,1,1,F,NA,NA,NA,NA,NA,17656,15,110,88795,400
579,Hl.m. Praha,1997-12-16,monthly,1,0,F,NA,NA,NA,NA,NA,10500,15,29,33897,900
580,Prerov,1996-05-20,monthly,1,0,F,NA,NA,NA,NA,NA,19040,15,72,38639,500
581,Plzen - mesto,1996-10-13,monthly,1,0,F,NA,NA,NA,NA,NA,12350,15,49,55554,500
582,Pribram,1994-08-05,monthly,1,0,F,NA,NA,NA,NA,NA,7650,15,107,27555,1100
584,Tachov,1996-07-14,monthly,1,0,F,NA,NA,NA,NA,NA,9400,15,62,25068,200
